plan_id,cable_id,status,type,zone,a_device,a_interface,a_role,b_device,b_interface,b_role
60,29059,connected,,,compute-007,be1-port0,server,be-rail-leaf-02,E1/4/1,leaf
60,29060,connected,,,compute-007,be2-port0,server,be-rail-leaf-03,E1/4/1,leaf
60,29061,connected,,,compute-007,be3-port0,server,be-rail-leaf-04,E1/4/1,leaf
60,29062,connected,,,compute-007,be4-port0,server,be-rail-leaf-05,E1/4/1,leaf
60,29063,connected,,,compute-007,be5-port0,server,be-rail-leaf-06,E1/4/1,leaf
60,29064,connected,,,compute-007,be6-port0,server,be-rail-leaf-07,E1/4/1,leaf
60,29065,connected,,,compute-007,be7-port0,server,be-rail-leaf-08,E1/4/1,leaf
60,29066,connected,,,compute-007,fe-p0,server,fe-leaf-01,E1/3/3,leaf
60,29067,connected,,,compute-007,fe-p1,server,fe-leaf-02,E1/3/3,leaf
60,29068,connected,,,compute-008,be0-port0,server,be-rail-leaf-01,E1/4/2,leaf
60,29069,connected,,,compute-008,be1-port0,server,be-rail-leaf-02,E1/4/2,leaf
60,29070,connected,,,compute-008,be2-port0,server,be-rail-leaf-03,E1/4/2,leaf
60,29071,connected,,,compute-008,be3-port0,server,be-rail-leaf-04,E1/4/2,leaf
60,29072,connected,,,compute-008,be4-port0,server,be-rail-leaf-05,E1/4/2,leaf
60,29073,connected,,,compute-008,be5-port0,server,be-rail-leaf-06,E1/4/2,leaf
60,29074,connected,,,compute-008,be6-port0,server,be-rail-leaf-07,E1/4/2,leaf
60,29075,connected,,,compute-008,be7-port0,server,be-rail-leaf-08,E1/4/2,leaf
60,29076,connected,,,compute-008,fe-p0,server,fe-leaf-01,E1/3/4,leaf
60,29077,connected,,,compute-008,fe-p1,server,fe-leaf-02,E1/3/4,leaf
60,29078,connected,,,compute-009,be0-port0,server,be-rail-leaf-01,E1/5/1,leaf
60,29079,connected,,,compute-009,be1-port0,server,be-rail-leaf-02,E1/5/1,leaf
60,29080,connected,,,compute-009,be2-port0,server,be-rail-leaf-03,E1/5/1,leaf
60,29081,connected,,,compute-009,be3-port0,server,be-rail-leaf-04,E1/5/1,leaf
60,29082,connected,,,compute-009,be4-port0,server,be-rail-leaf-05,E1/5/1,leaf
60,29083,connected,,,compute-009,be5-port0,server,be-rail-leaf-06,E1/5/1,leaf
60,29084,connected,,,compute-009,be6-port0,server,be-rail-leaf-07,E1/5/1,leaf
60,29085,connected,,,compute-009,be7-port0,server,be-rail-leaf-08,E1/5/1,leaf
60,29086,connected,,,compute-009,fe-p0,server,fe-leaf-01,E1/5/1,leaf
60,29087,connected,,,compute-009,fe-p1,server,fe-leaf-02,E1/5/1,leaf
60,29088,connected,,,compute-010,be0-port0,server,be-rail-leaf-01,E1/5/2,leaf
60,29089,connected,,,compute-010,be1-port0,server,be-rail-leaf-02,E1/5/2,leaf
60,29090,connected,,,compute-010,be2-port0,server,be-rail-leaf-03,E1/5/2,leaf
60,29091,connected,,,compute-010,be3-port0,server,be-rail-leaf-04,E1/5/2,leaf
60,29092,connected,,,compute-010,be4-port0,server,be-rail-leaf-05,E1/5/2,leaf
60,29093,connected,,,compute-010,be5-port0,server,be-rail-leaf-06,E1/5/2,leaf
