plan_id,cable_id,status,type,zone,a_device,a_interface,a_role,b_device,b_interface,b_role
36,18946,connected,,,compute-001,be0-port0,server,be-rail-leaf-01,E1/1/1,leaf
36,18947,connected,,,compute-001,be1-port0,server,be-rail-leaf-01,E1/1/2,leaf
36,18948,connected,,,compute-001,be2-port0,server,be-rail-leaf-01,E1/2/1,leaf
36,18949,connected,,,compute-001,be3-port0,server,be-rail-leaf-01,E1/2/2,leaf
36,18950,connected,,,compute-001,be4-port0,server,be-rail-leaf-01,E1/3/1,leaf
36,18951,connected,,,compute-001,be5-port0,server,be-rail-leaf-01,E1/3/2,leaf
36,18952,connected,,,compute-001,be6-port0,server,be-rail-leaf-01,E1/4/1,leaf
36,18953,connected,,,compute-001,be7-port0,server,be-rail-leaf-01,E1/4/2,leaf
36,18954,connected,,,compute-001,fe-p0,server,fe-leaf-01,E1/1/1,leaf
36,18955,connected,,,compute-001,fe-p1,server,fe-leaf-02,E1/1/1,leaf
36,18956,connected,,,compute-002,be0-port0,server,be-rail-leaf-01,E1/5/1,leaf
36,18957,connected,,,compute-002,be1-port0,server,be-rail-leaf-01,E1/5/2,leaf
36,18958,connected,,,compute-002,be2-port0,server,be-rail-leaf-01,E1/6/1,leaf
36,18959,connected,,,compute-002,be3-port0,server,be-rail-leaf-01,E1/6/2,leaf
36,18960,connected,,,compute-002,be4-port0,server,be-rail-leaf-01,E1/7/1,leaf
36,18961,connected,,,compute-002,be5-port0,server,be-rail-leaf-01,E1/7/2,leaf
36,18962,connected,,,compute-002,be6-port0,server,be-rail-leaf-01,E1/8/1,leaf
36,18963,connected,,,compute-002,be7-port0,server,be-rail-leaf-01,E1/8/2,leaf
36,18964,connected,,,compute-002,fe-p0,server,fe-leaf-01,E1/1/2,leaf
36,18965,connected,,,compute-002,fe-p1,server,fe-leaf-02,E1/1/2,leaf
36,18966,connected,,,compute-003,be0-port0,server,be-rail-leaf-01,E1/9/1,leaf
36,18967,connected,,,compute-003,be1-port0,server,be-rail-leaf-01,E1/9/2,leaf
36,18968,connected,,,compute-003,be2-port0,server,be-rail-leaf-01,E1/10/1,leaf
36,18969,connected,,,compute-003,be3-port0,server,be-rail-leaf-01,E1/10/2,leaf
36,18970,connected,,,compute-003,be4-port0,server,be-rail-leaf-01,E1/11/1,leaf
36,18971,connected,,,compute-003,be5-port0,server,be-rail-leaf-01,E1/11/2,leaf
36,18972,connected,,,compute-003,be6-port0,server,be-rail-leaf-01,E1/12/1,leaf
36,18973,connected,,,compute-003,be7-port0,server,be-rail-leaf-01,E1/12/2,leaf
36,18974,connected,,,compute-003,fe-p0,server,fe-leaf-01,E1/1/3,leaf
36,18975,connected,,,compute-003,fe-p1,server,fe-leaf-02,E1/1/3,leaf
36,18976,connected,,,compute-004,be0-port0,server,be-rail-leaf-01,E1/13/1,leaf
36,18977,connected,,,compute-004,be1-port0,server,be-rail-leaf-01,E1/13/2,leaf
36,18978,connected,,,compute-004,be2-port0,server,be-rail-leaf-01,E1/14/1,leaf
36,18979,connected,,,compute-004,be3-port0,server,be-rail-leaf-01,E1/14/2,leaf
36,18980,connected,,,compute-004,be4-port0,server,be-rail-leaf-01,E1/15/1,leaf
36,18981,connected,,,compute-004,be5-port0,server,be-rail-leaf-01,E1/15/2,leaf
36,18982,connected,,,compute-004,be6-port0,server,be-rail-leaf-01,E1/16/1,leaf
36,18983,connected,,,compute-004,be7-port0,server,be-rail-leaf-01,E1/16/2,leaf
36,18984,connected,,,compute-004,fe-p0,server,fe-leaf-01,E1/1/4,leaf
36,18985,connected,,,compute-004,fe-p1,server,fe-leaf-02,E1/1/4,leaf
36,18986,connected,,,compute-005,be0-port0,server,be-rail-leaf-01,E1/17/1,leaf
36,18987,connected,,,compute-005,be1-port0,server,be-rail-leaf-01,E1/17/2,leaf
36,18988,connected,,,compute-005,be2-port0,server,be-rail-leaf-01,E1/18/1,leaf
36,18989,connected,,,compute-005,be3-port0,server,be-rail-leaf-01,E1/18/2,leaf
36,18990,connected,,,compute-005,be4-port0,server,be-rail-leaf-01,E1/19/1,leaf
36,18991,connected,,,compute-005,be5-port0,server,be-rail-leaf-01,E1/19/2,leaf
36,18992,connected,,,compute-005,be6-port0,server,be-rail-leaf-01,E1/20/1,leaf
36,18993,connected,,,compute-005,be7-port0,server,be-rail-leaf-01,E1/20/2,leaf
36,18994,connected,,,compute-005,fe-p0,server,fe-leaf-01,E1/3/1,leaf
36,18995,connected,,,compute-005,fe-p1,server,fe-leaf-02,E1/3/1,leaf
36,18996,connected,,,compute-006,be0-port0,server,be-rail-leaf-01,E1/21/1,leaf
36,18997,connected,,,compute-006,be1-port0,server,be-rail-leaf-01,E1/21/2,leaf
36,18998,connected,,,compute-006,be2-port0,server,be-rail-leaf-01,E1/22/1,leaf
36,18999,connected,,,compute-006,be3-port0,server,be-rail-leaf-01,E1/22/2,leaf
36,19000,connected,,,compute-006,be4-port0,server,be-rail-leaf-01,E1/23/1,leaf
36,19001,connected,,,compute-006,be5-port0,server,be-rail-leaf-01,E1/23/2,leaf
36,19002,connected,,,compute-006,be6-port0,server,be-rail-leaf-01,E1/24/1,leaf
36,19003,connected,,,compute-006,be7-port0,server,be-rail-leaf-01,E1/24/2,leaf
36,19004,connected,,,compute-006,fe-p0,server,fe-leaf-01,E1/3/2,leaf
36,19005,connected,,,compute-006,fe-p1,server,fe-leaf-02,E1/3/2,leaf
36,19006,connected,,,compute-007,be0-port0,server,be-rail-leaf-01,E1/25/1,leaf
36,19007,connected,,,compute-007,be1-port0,server,be-rail-leaf-01,E1/25/2,leaf
36,19008,connected,,,compute-007,be2-port0,server,be-rail-leaf-01,E1/26/1,leaf
36,19009,connected,,,compute-007,be3-port0,server,be-rail-leaf-01,E1/26/2,leaf
36,19010,connected,,,compute-007,be4-port0,server,be-rail-leaf-01,E1/27/1,leaf
36,19011,connected,,,compute-007,be5-port0,server,be-rail-leaf-01,E1/27/2,leaf
36,19012,connected,,,compute-007,be6-port0,server,be-rail-leaf-01,E1/28/1,leaf
36,19013,connected,,,compute-007,be7-port0,server,be-rail-leaf-01,E1/28/2,leaf
36,19014,connected,,,compute-007,fe-p0,server,fe-leaf-01,E1/3/3,leaf
36,19015,connected,,,compute-007,fe-p1,server,fe-leaf-02,E1/3/3,leaf
36,19016,connected,,,compute-008,be0-port0,server,be-rail-leaf-01,E1/29/1,leaf
36,19017,connected,,,compute-008,be1-port0,server,be-rail-leaf-01,E1/29/2,leaf
36,19018,connected,,,compute-008,be2-port0,server,be-rail-leaf-01,E1/30/1,leaf
36,19019,connected,,,compute-008,be3-port0,server,be-rail-leaf-01,E1/30/2,leaf
36,19020,connected,,,compute-008,be4-port0,server,be-rail-leaf-01,E1/31/1,leaf
36,19021,connected,,,compute-008,be5-port0,server,be-rail-leaf-01,E1/31/2,leaf
36,19022,connected,,,compute-008,be6-port0,server,be-rail-leaf-01,E1/32/1,leaf
36,19023,connected,,,compute-008,be7-port0,server,be-rail-leaf-01,E1/32/2,leaf
36,19024,connected,,,compute-008,fe-p0,server,fe-leaf-01,E1/3/4,leaf
36,19025,connected,,,compute-008,fe-p1,server,fe-leaf-02,E1/3/4,leaf
36,19026,connected,,,be-rail-leaf-01,E1/33,leaf,be-spine-01,E1/1,spine
36,19027,connected,,,be-rail-leaf-01,E1/34,leaf,be-spine-01,E1/2,spine
36,19028,connected,,,be-rail-leaf-01,E1/35,leaf,be-spine-01,E1/3,spine
36,19029,connected,,,be-rail-leaf-01,E1/36,leaf,be-spine-01,E1/4,spine
36,19030,connected,,,be-rail-leaf-01,E1/37,leaf,be-spine-01,E1/5,spine
36,19031,connected,,,be-rail-leaf-01,E1/38,leaf,be-spine-01,E1/6,spine
36,19032,connected,,,be-rail-leaf-01,E1/39,leaf,be-spine-01,E1/7,spine
36,19033,connected,,,be-rail-leaf-01,E1/40,leaf,be-spine-01,E1/8,spine
36,19034,connected,,,be-rail-leaf-01,E1/41,leaf,be-spine-01,E1/9,spine
36,19035,connected,,,be-rail-leaf-01,E1/42,leaf,be-spine-01,E1/10,spine
36,19036,connected,,,be-rail-leaf-01,E1/43,leaf,be-spine-01,E1/11,spine
36,19037,connected,,,be-rail-leaf-01,E1/44,leaf,be-spine-01,E1/12,spine
36,19038,connected,,,be-rail-leaf-01,E1/45,leaf,be-spine-01,E1/13,spine
36,19039,connected,,,be-rail-leaf-01,E1/46,leaf,be-spine-01,E1/14,spine
